,index,Código entidad,Entidad,Indicador,Valor,Año
4258,3008,5585,Puerto Nare,Cobertura de viviendas con energía eléctrica,96.59609797,2013
4259,3009,5360,Itagüí,Cobertura de viviendas con energía eléctrica,100.0,2013
4260,3010,5631,Sabaneta,Cobertura de viviendas con energía eléctrica,100.0,2013
4261,3011,5147,Carepa,Cobertura de viviendas con energía eléctrica,96.22732381,2013
4262,3012,5042,Santa Fé de Antioquia,Cobertura de viviendas con energía eléctrica,94.29747813,2013
4263,3013,5310,Gómez Plata,Cobertura de viviendas con energía eléctrica,96.91158157,2013
4264,3014,5885,Yalí,Cobertura de viviendas con energía eléctrica,97.40980574,2013
4265,3015,5282,Fredonia,Cobertura de viviendas con energía eléctrica,98.5988791,2013
4266,3016,5266,Envigado,Cobertura de viviendas con energía eléctrica,99.99702885,2013
4267,3017,5101,Ciudad Bolívar,Cobertura de viviendas con energía eléctrica,99.5,2013
4268,3018,5890,Yolombó,Cobertura de viviendas con energía eléctrica,100.0,2016
4269,3019,5819,Toledo,Cobertura de viviendas con energía eléctrica,100.0,2016
4270,3020,5854,Valdivia,Cobertura de viviendas con energía eléctrica,100.0,2016
4271,3021,5543,Peque,Cobertura de viviendas con energía eléctrica,100.0,2016
4272,3022,5206,Concepción,Cobertura de viviendas con energía eléctrica,70.05521273,2016
4273,3023,5480,Mutatá,Cobertura de viviendas con energía eléctrica,100.0,2016
4274,3024,5483,Nariño,Cobertura de viviendas con energía eléctrica,100.0,2016
4275,3025,5670,San Roque,Cobertura de viviendas con energía eléctrica,96.84895536,2016
4276,3026,5021,Alejandría,Cobertura de viviendas con energía eléctrica,87.98076923,2016
4277,3027,5147,Carepa,Cobertura de viviendas con energía eléctrica,100.0,2016
4278,3028,5400,La Unión,Cobertura de viviendas con energía eléctrica,100.0,2016
4279,3029,5697,El Santuario,Cobertura de viviendas con energía eléctrica,100.0,2016
4280,3030,5893,Yondó,Cobertura de viviendas con energía eléctrica,100.0,2016
4281,3031,5234,Dabeiba,Cobertura de viviendas con energía eléctrica,77.57575758,2010
4282,3032,5890,Yolombó,Cobertura de viviendas con energía eléctrica,98.48,2010
4283,3033,5885,Yalí,Cobertura de viviendas con energía eléctrica,92.13006598,2010
4284,3034,5306,Giraldo,Cobertura de viviendas con energía eléctrica,100.0,2016
4285,3035,5055,Argelia,Cobertura de viviendas con energía eléctrica,85.6625415,2016
4286,3036,5576,Pueblorrico,Cobertura de viviendas con energía eléctrica,100.0,2016
4287,3037,5190,Cisneros,Cobertura de viviendas con energía eléctrica,100.0,2016
4288,3038,5792,Tarso,Cobertura de viviendas con energía eléctrica,98.33479404,2016
4289,3039,5659,San Juan de Urabá,Cobertura de viviendas con energía eléctrica,100.0,2016
4290,3040,5036,Angelópolis,Cobertura de viviendas con energía eléctrica,100.0,2016
4291,3041,5667,San Rafael,Cobertura de viviendas con energía eléctrica,93.69332792,2018
4292,3042,5475,Murindó,Cobertura de viviendas con energía eléctrica,19.92395437,2019
4293,3043,5154,Caucasia,Cobertura de viviendas con energía eléctrica,100.0,2019
4294,3044,5664,San Pedro de los Milagros,Cobertura de viviendas con energía eléctrica,100.0,2019
4295,3045,5038,Angostura,Cobertura de viviendas con energía eléctrica,100.0,2019
4296,3046,5631,Sabaneta,Cobertura de viviendas con energía eléctrica,100.0,2019
4297,3047,5321,Guatapé,Cobertura de viviendas con energía eléctrica,93.90022676,2019
4298,3048,5240,Ebéjico,Cobertura de viviendas con energía eléctrica,100.0,2019
4299,3049,5034,Andes,Cobertura de viviendas con energía eléctrica,100.0,2019
4300,3050,5142,Caracolí,Cobertura de viviendas con energía eléctrica,96.53010033,2019
4301,3051,5361,Ituango,Cobertura de viviendas con energía eléctrica,100.0,2019
4302,3052,5652,San Francisco,Cobertura de viviendas con energía eléctrica,99.54241464,2019
4303,3053,5697,El Santuario,Cobertura de viviendas con energía eléctrica,100.0,2019
4304,3054,5266,Envigado,Cobertura de viviendas con energía eléctrica,100.0,2019
4305,3055,5093,Betulia,Cobertura de viviendas con energía eléctrica,100.0,2019
4306,3056,5113,Buriticá,Cobertura de viviendas con energía eléctrica,100.0,2011
4307,3057,5315,Guadalupe,Cobertura de viviendas con energía eléctrica,100.0,2011
4308,3058,5079,Barbosa,Cobertura de viviendas con energía eléctrica,98.58070894,2011
4309,3059,5809,Titiribí,Cobertura de viviendas con energía eléctrica,99.24721469,2011
4310,3060,5887,Yarumal,Cobertura de viviendas con energía eléctrica,100.0,2016
4311,3061,5360,Itagüí,Cobertura de viviendas con energía eléctrica,100.0,2016
4312,3062,5642,Salgar,Cobertura de viviendas con energía eléctrica,100.0,2016
4313,3063,5809,Titiribí,Cobertura de viviendas con energía eléctrica,83.60621327,2016
4314,3064,5467,Montebello,Cobertura de viviendas con energía eléctrica,100.0,2016
4315,3065,5088,Bello,Cobertura de viviendas con energía eléctrica,100.0,2016
4316,3066,5040,Anorí,Cobertura de viviendas con energía eléctrica,77.26806766,2011
4317,3067,5736,Segovia,Cobertura de viviendas con energía eléctrica,88.00483432,2011
4318,3068,5761,Sopetrán,Cobertura de viviendas con energía eléctrica,100.0,2011
4319,3069,5129,Caldas,Cobertura de viviendas con energía eléctrica,98.43618963,2011
4320,3070,5736,Segovia,Cobertura de viviendas con energía eléctrica,92.60813804,2010
4321,3071,5154,Caucasia,Cobertura de viviendas con energía eléctrica,94.44502021,2010
4322,3072,5001,Medellín,Cobertura de viviendas con energía eléctrica,100.0,2010
4323,3073,5490,Necoclí,Cobertura de viviendas con energía eléctrica,95.20116335,2010
4324,3074,5197,Cocorná,Cobertura de viviendas con energía eléctrica,97.18822362,2018
4325,3075,5873,Vigía del Fuerte,Cobertura de viviendas con energía eléctrica,100.0,2018
4326,3076,5425,Maceo,Cobertura de viviendas con energía eléctrica,100.0,2018
4327,3077,5030,Amagá,Cobertura de viviendas con energía eléctrica,100.0,2018
4328,3078,5134,Campamento,Cobertura de viviendas con energía eléctrica,100.0,2018
4329,3079,5353,Hispania,Cobertura de viviendas con energía eléctrica,100.0,2018
4330,3080,5044,Anzá,Cobertura de viviendas con energía eléctrica,100.0,2018
4331,3081,5318,Guarne,Cobertura de viviendas con energía eléctrica,100.0,2018
4332,3082,5002,Abejorral,Cobertura de viviendas con energía eléctrica,96.82714553,2016
4333,3083,5051,Arboletes,Cobertura de viviendas con energía eléctrica,100.0,2016
4334,3084,5490,Necoclí,Cobertura de viviendas con energía eléctrica,100.0,2016
4335,3085,5861,Venecia,Cobertura de viviendas con energía eléctrica,100.0,2016
4336,3086,5674,San Vicente Ferrer,Cobertura de viviendas con energía eléctrica,85.40316045,2016
4337,3087,5790,Tarazá,Cobertura de viviendas con energía eléctrica,100.0,2016
4338,3088,5266,Envigado,Cobertura de viviendas con energía eléctrica,100.0,2016
4339,3089,5113,Buriticá,Cobertura de viviendas con energía eléctrica,100.0,2016
4340,3090,5120,Cáceres,Cobertura de viviendas con energía eléctrica,94.36752675,2019
4341,3091,5607,El Retiro,Cobertura de viviendas con energía eléctrica,100.0,2019
4342,3092,5172,Chigorodó,Cobertura de viviendas con energía eléctrica,100.0,2019
4343,3093,5501,Olaya,Cobertura de viviendas con energía eléctrica,100.0,2019
4344,3094,5036,Angelópolis,Cobertura de viviendas con energía eléctrica,100.0,2019
4345,3095,5649,San Carlos,Cobertura de viviendas con energía eléctrica,79.8044423,2016
4346,3096,5652,San Francisco,Cobertura de viviendas con energía eléctrica,100.0,2016
4347,3097,5854,Valdivia,Cobertura de viviendas con energía eléctrica,100.0,2017
4348,3098,5440,Marinilla,Cobertura de viviendas con energía eléctrica,100.0,2011
4349,3099,5585,Puerto Nare,Cobertura de viviendas con energía eléctrica,95.28010587,2011
4350,3100,5667,San Rafael,Cobertura de viviendas con energía eléctrica,100.0,2011
4351,3101,5361,Ituango,Cobertura de viviendas con energía eléctrica,100.0,2011
4352,3102,5679,Santa Bárbara,Cobertura de viviendas con energía eléctrica,100.0,2011
4353,3103,5495,Nechí,Cobertura de viviendas con energía eléctrica,62.77469903,2011
4354,3104,5380,La Estrella,Cobertura de viviendas con energía eléctrica,100.0,2011
4355,3105,5649,San Carlos,Cobertura de viviendas con energía eléctrica,78.66666667,2011
4356,3106,5628,Sabanalarga,Cobertura de viviendas con energía eléctrica,100.0,2016
4357,3107,5842,Uramita,Cobertura de viviendas con energía eléctrica,100.0,2016
4358,3108,5142,Caracolí,Cobertura de viviendas con energía eléctrica,100.0,2016
4359,3109,5425,Maceo,Cobertura de viviendas con energía eléctrica,93.42182891,2013
4360,3110,5321,Guatapé,Cobertura de viviendas con energía eléctrica,99.49028353,2013
4361,3111,5861,Venecia,Cobertura de viviendas con energía eléctrica,99.22907489,2013
4362,3112,5129,Caldas,Cobertura de viviendas con energía eléctrica,99.99535683,2013
4363,3113,5400,La Unión,Cobertura de viviendas con energía eléctrica,98.83515187,2013
4364,3114,5234,Dabeiba,Cobertura de viviendas con energía eléctrica,90.45144527,2013
4365,3115,5576,Pueblorrico,Cobertura de viviendas con energía eléctrica,99.09484455,2013
4366,3116,5647,San Andrés de Cuerquía,Cobertura de viviendas con energía eléctrica,100.0,2017
4367,3117,5543,Peque,Cobertura de viviendas con energía eléctrica,100.0,2017
4368,3118,5376,La Ceja del Tambo,Cobertura de viviendas con energía eléctrica,100.0,2017
4369,3119,5101,Ciudad Bolívar,Cobertura de viviendas con energía eléctrica,100.0,2017
4370,3120,5021,Alejandría,Cobertura de viviendas con energía eléctrica,87.58561644,2017
4371,3121,5576,Pueblorrico,Cobertura de viviendas con energía eléctrica,95.11266265,2017
4372,3122,5055,Argelia,Cobertura de viviendas con energía eléctrica,84.86374408,2017
4373,3123,5209,Concordia,Cobertura de viviendas con energía eléctrica,99.42763696,2017
4374,3124,5031,Amalfi,Cobertura de viviendas con energía eléctrica,100.0,2017
4375,3125,5150,Carolina del Príncipe,Cobertura de viviendas con energía eléctrica,100.0,2017
4376,3126,5353,Hispania,Cobertura de viviendas con energía eléctrica,95.53853087,2017
4377,3127,5360,Itagüí,Cobertura de viviendas con energía eléctrica,100.0,2017
4378,3128,5490,Necoclí,Cobertura de viviendas con energía eléctrica,100.0,2017
4379,3129,5197,Cocorná,Cobertura de viviendas con energía eléctrica,95.09916974,2017
4380,3130,5347,Heliconia,Cobertura de viviendas con energía eléctrica,100.0,2017
4381,3131,5697,El Santuario,Cobertura de viviendas con energía eléctrica,100.0,2017
4382,3132,5107,Briceño,Cobertura de viviendas con energía eléctrica,100.0,2017
4383,3133,5837,Turbo,Cobertura de viviendas con energía eléctrica,100.0,2017
4384,3134,5541,Peñol,Cobertura de viviendas con energía eléctrica,88.38989303,2017
4385,3135,5282,Fredonia,Cobertura de viviendas con energía eléctrica,100.0,2017
4386,3136,5145,Caramanta,Cobertura de viviendas con energía eléctrica,90.15452539,2017
4387,3137,5847,Urrao,Cobertura de viviendas con energía eléctrica,100.0,2017
4388,3138,5044,Anzá,Cobertura de viviendas con energía eléctrica,100.0,2017
4389,3139,5440,Marinilla,Cobertura de viviendas con energía eléctrica,100.0,2017
4390,3140,5134,Campamento,Cobertura de viviendas con energía eléctrica,100.0,2017
4391,3141,5209,Concordia,Cobertura de viviendas con energía eléctrica,100.0,2011
4392,3142,5667,San Rafael,Cobertura de viviendas con energía eléctrica,98.97418362,2013
4393,3143,5093,Betulia,Cobertura de viviendas con energía eléctrica,97.50349162,2013
4394,3144,5086,Belmira,Cobertura de viviendas con energía eléctrica,95.49180328,2013
4395,3145,5059,Armenia,Cobertura de viviendas con energía eléctrica,77.1875,2017
4396,3146,5756,Sonsón,Cobertura de viviendas con energía eléctrica,92.94782366,2017
4397,3147,5628,Sabanalarga,Cobertura de viviendas con energía eléctrica,100.0,2017
4398,3148,5761,Sopetrán,Cobertura de viviendas con energía eléctrica,100.0,2017
4399,3149,5856,Valparaíso,Cobertura de viviendas con energía eléctrica,80.94302554,2017
4400,3150,5890,Yolombó,Cobertura de viviendas con energía eléctrica,100.0,2017
4401,3151,5483,Nariño,Cobertura de viviendas con energía eléctrica,92.74403214,2017
4402,3152,5088,Bello,Cobertura de viviendas con energía eléctrica,100.0,2017
4403,3153,5425,Maceo,Cobertura de viviendas con energía eléctrica,100.0,2016
4404,3154,5790,Tarazá,Cobertura de viviendas con energía eléctrica,100.0,2018
4405,3155,5887,Yarumal,Cobertura de viviendas con energía eléctrica,100.0,2018
4406,3156,5004,Abriaquí,Cobertura de viviendas con energía eléctrica,100.0,2018
4407,3157,5284,Frontino,Cobertura de viviendas con energía eléctrica,100.0,2018
4408,3158,5400,La Unión,Cobertura de viviendas con energía eléctrica,100.0,2018
4409,3159,5858,Vegachí,Cobertura de viviendas con energía eléctrica,100.0,2018
4410,3160,5031,Amalfi,Cobertura de viviendas con energía eléctrica,97.73672993,2018
4411,3161,5086,Belmira,Cobertura de viviendas con energía eléctrica,100.0,2018
4412,3162,5125,Caicedo,Cobertura de viviendas con energía eléctrica,100.0,2018
4413,3163,5761,Sopetrán,Cobertura de viviendas con energía eléctrica,100.0,2018
4414,3164,5321,Guatapé,Cobertura de viviendas con energía eléctrica,93.99813171,2018
4415,3165,5541,Peñol,Cobertura de viviendas con energía eléctrica,90.161784,2018
4416,3166,5690,Santo Domingo,Cobertura de viviendas con energía eléctrica,100.0,2018
4417,3167,5190,Cisneros,Cobertura de viviendas con energía eléctrica,100.0,2018
4418,3168,5501,Olaya,Cobertura de viviendas con energía eléctrica,100.0,2018
4419,3169,5647,San Andrés de Cuerquía,Cobertura de viviendas con energía eléctrica,100.0,2018
4420,3170,5138,Cañasgordas,Cobertura de viviendas con energía eléctrica,100.0,2018
4421,3171,5792,Tarso,Cobertura de viviendas con energía eléctrica,91.07142857,2018
4422,3172,5615,Rionegro,Cobertura de viviendas con energía eléctrica,100.0,2018
4423,3173,5125,Caicedo,Cobertura de viviendas con energía eléctrica,100.0,2010
4424,3174,5895,Zaragoza,Cobertura de viviendas con energía eléctrica,79.25087108,2010
4425,3175,5656,San Jerónimo,Cobertura de viviendas con energía eléctrica,100.0,2010
4426,3176,5031,Amalfi,Cobertura de viviendas con energía eléctrica,100.0,2010
4427,3177,5631,Sabaneta,Cobertura de viviendas con energía eléctrica,100.0,2010
4428,3178,5854,Valdivia,Cobertura de viviendas con energía eléctrica,85.62753036,2010
4429,3179,5501,Olaya,Cobertura de viviendas con energía eléctrica,100.0,2017
4430,3180,5091,Betania,Cobertura de viviendas con energía eléctrica,99.89373007,2017
4431,3181,5887,Yarumal,Cobertura de viviendas con energía eléctrica,100.0,2017
4432,3182,5893,Yondó,Cobertura de viviendas con energía eléctrica,100.0,2017
4433,3183,5591,Puerto Triunfo,Cobertura de viviendas con energía eléctrica,100.0,2010
4434,3184,5576,Pueblorrico,Cobertura de viviendas con energía eléctrica,100.0,2018
4435,3185,5088,Bello,Cobertura de viviendas con energía eléctrica,100.0,2018
4436,3186,5360,Itagüí,Cobertura de viviendas con energía eléctrica,100.0,2018
4437,3187,5847,Urrao,Cobertura de viviendas con energía eléctrica,100.0,2018
4438,3188,5819,Toledo,Cobertura de viviendas con energía eléctrica,100.0,2018
4439,3189,5134,Campamento,Cobertura de viviendas con energía eléctrica,100.0,2016
4440,3190,5209,Concordia,Cobertura de viviendas con energía eléctrica,100.0,2016
4441,3191,5756,Sonsón,Cobertura de viviendas con energía eléctrica,100.0,2016
4442,3192,5079,Barbosa,Cobertura de viviendas con energía eléctrica,96.71505723,2016
4443,3193,5030,Amagá,Cobertura de viviendas con energía eléctrica,100.0,2016
4444,3194,5579,Puerto Berrío,Cobertura de viviendas con energía eléctrica,100.0,2016
4445,3195,5086,Belmira,Cobertura de viviendas con energía eléctrica,100.0,2016
4446,3196,5652,San Francisco,Cobertura de viviendas con energía eléctrica,100.0,2017
4447,3197,5615,Rionegro,Cobertura de viviendas con energía eléctrica,100.0,2017
4448,3198,5686,Santa Rosa de Osos,Cobertura de viviendas con energía eléctrica,100.0,2017
